ENTIDAD;DESCRIPCION_URL;ID;ID2;LINK;DESCRICION_1;DESCRIPCION_2;DIAS
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-dominga-sushi-gourmet;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/dominga-sushi-gourmet;Dominga Sushi Gourmet;20% dcto. ;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-buffet-express;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/buffet-express;Buffet Express ;20% dcto.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-cordova;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/cordova;Córdova;20% dcto. los lunes, martes, sábados y domingos;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-cafetano;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/cafetano;Cafetano;20% dcto. todos los sábados.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-the-fisherman;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/the-fisherman;The Fisherman;20% dcto. de lunes a miércoles.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-sarita-colonia;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/sarita-colonia;Restaurant Sarita Colonia;20% dcto. en consumo presencial.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-saori-fusion;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/saori-fusion;Saori Fusion;20% dcto. en delivery todos los dias;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-bowarps;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/bowarps;Bowarps;20% dcto. todos los días.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-velvet-bakery;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/velvet-bakery;Velvet Bakery;20% dcto. de lunes a jueves de 10:00 a 19:00 hrs;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-piazzolli-20-dcto-martes-sabado;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/piazzolli-20-dcto-martes-sabado;Piazzolli;20% dcto. de Martes a Sábado;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-the-chicken-cowboy;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/the-chicken-cowboy;The Chicken Cowboy;20% dcto.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-pedidos-con-delivery-en-boru;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-pedidos-con-delivery-en-boru;Boru Gohan;20% dcto. en pedidos con delivery;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-pedidos-con-delivery-en-hangi-sushi;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-pedidos-con-delivery-en-hangi-sushi;Hangi Sushi;20% dcto. en pedidos con delivery;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-green-poke;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/green-poke;Green Poke;20% dcto.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-kau-patagonia;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-kau-patagonia;Restaurant Kau Patagonia ;20% dcto. en consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-burger-beef-20;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/burger-beef-20;BurgerBeef ;20% dcto. en delivery de lunes a jueves.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-come-20;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/come-20;Come Fry With Me;20% dcto. en delivery de lunes a jueves.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-pollo-rey-20;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/pollo-rey-20;Pollo Rey;20% dcto. en delivery de lunes a jueves.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-origami;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/origami;Origami;20% dcto.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-fratello-tratoria;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/fratello-tratoria;Fratello Tratoria;20% dcto.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-casamar;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/casamar;Casamar;20% dcto.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-lomo-dela-fuente-20;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/lomo-dela-fuente-20;Lomo de la Fuente ;20% dcto. en delivery de lunes a jueves.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-de-descuento-capri;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-de-descuento-capri;Pizzeria Capri;20% en delivery;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-en-consumo-presencial-en-club-de-toros;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-en-consumo-presencial-en-club-de-toros;Restaurant Club de Toros;20% de descuento en consumo presencial, delivery y retiro;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-casa-bar-morera-20-dcto;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/casa-bar-morera-20-dcto;Casa Bar Morera;;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-greta-restobar-20-dcto;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/greta-restobar-20-dcto;Greta Restobar;20% dcto. todos los días.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-malabar;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/malabar;Malabar;20% dcto. Martes, Miércoles y Domingos.;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-40-dcto-ciudad-vieja;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/40-dcto-ciudad-vieja;Ciudad Vieja;;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-30-fe;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/30-fe;Fe;30% dcto todos los jueves en terraza;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-en-segreta;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-en-segreta;Segreta Pizza;20% dcto. en delivery;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-consumo-presencial-y-delivery-danubio-azul;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-consumo-presencial-y-delivery-danubio-azul;Danubio Azul;20% dcto. en consumo presencial y delivery en Danubio Azul pagando con tus Tarjetas del Chile;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-de-descuento-en-au;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-de-descuento-en-au;Au Restaurant ;20% dcto. en almuerzo en consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-35-dcto-en-pedidos-por-yokono-cl-con-opcion-retiro-o-delivery;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/35-dcto-en-pedidos-por-yokono-cl-con-opcion-retiro-o-delivery;Yokono Sushi;35% dcto de lunes a miércoles en pedidos con delivery y retiro;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-en-restaurant-delivery-retiro-en-aurea;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-en-restaurant-delivery-retiro-en-aurea;Restaurant Aurea;20% dcto. en consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-dcto-kai;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/dcto-kai;Restaurant KAI ;20% dcto. en delivery, retiro y presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-oh-margot;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/oh-margot;Restaurant Oh! Margot ;20% dcto. en delivery, retiro local o consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-panca-dcto;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/panca-dcto;Restaurant Panca ;20% dcto. en retiro y consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-casa-alegre-dcto;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/casa-alegre-dcto;Restaurant Casa Alegre ;20% dcto. en delivery y consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-en-delivery-y-retiro-en-rustik-burger;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-en-delivery-y-retiro-en-rustik-burger;Rustik Burger Hamburguesería ;20% dcto. en delivery y retiro;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-dcto-en-restorant-bellavista;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-dcto-en-restorant-bellavista;Restaurant Hotel Bellavista ;20% dcto. en consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-materia-cochamo;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/materia-cochamo;Cafetería Materia Cochamó;20% dcto. en consumo presencial;
BANCO DE CHILE;RESTAURANTES;ppp_beneficio-link-20-descuento-fe;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/20-descuento-fe;Restaurant Fe;20% dcto en consumo presencial.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-back-to-school;;https://portales.bancochile.cl/personas/campana-beneficios/detalles/back-to-school;Vuelve a clases con el Chile;Los mejores descuentos y beneficios son con tus Tarjetas del Chile.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-big5-2023;;https://portales.bancochile.cl/personas/campana-beneficios/detalles/big5-2023;Date un gusto todos los días;Hasta 40% dcto. pagando con tus Tarjetas del Chile. La Fête - Juan Maestro - KFC - Dominó - Starbucks.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-30-dcto-restaurant;;https://portales.bancochile.cl/personas/campana-beneficios/detalles/30-dcto-restaurant;Jueves de terraza;30% dcto. en restaurantes pagando con tus Tarjetas del Chile. ;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-verano-2023;;https://portales.bancochile.cl/personas/beneficios/promociones/detalles/verano-2023;¡Este Verano disfruta de los mejores beneficios!;Pagando con tus Tarjetas del Chile hasta el 28 de febrero.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-bigos;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/bigos;Bigos;20% dcto. todos los viernes.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-poligota-beneficio;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/poligota-beneficio;Poliglota aprende inglés como si estuvieras en Nueva York;Hasta 75% dcto. en los planes de Poliglota.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-totto-bts;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/totto-bts;Totto;25% dcto.Todos los días de Febrero;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-20-sarak;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/20-sarak;Sara K Joyas;20% dcto.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-dolares-premio-en-majestic;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/dolares-premio-en-majestic;Majestic Dólares-Premio;Consumo por $50.000;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-greta-retobar;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/greta-retobar;Greta Restobar;30% dcto. Todos los jueves en terraza;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-mix-sushi;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/mix-sushi;Mix Sushi;30% dcto. Todos los jueves en terraza;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-24-7;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/24-7;24.7;30% dcto. Todos los jueves en terraza;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-rappi-descuento;;https://portales.bancochile.cl/personas/beneficios/delivery/detalles/rappi-descuento;Hasta 40% dcto. todos los días en restaurantes y comercios con Rappi;Pagando con tus Tarjetas de Débito y Crédito del Chile.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-pedidosya-2023;;https://portales.bancochile.cl/personas/beneficios/delivery/detalles/pedidosya-2023;30% dcto. o envío gratis en PedidosYa con tus Tarjetas del Chile;Pide algo rico cualquier día.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-travel-viajes;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/travel-viajes;Travel Viajes;N_A;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-iberia;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/iberia;Travel Iberia;N_A;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-british;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/british;Travel British Airways;N_A;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-delta;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/delta;Travel Delta;N_A;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-jackson-wang-22-mayo-en-el-movistar-arena;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/jackson-wang-22-mayo-en-el-movistar-arena;Jackson Wang – 22 mayo en el Movistar Arena;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-ludovico-einaudi-22-de-marzo-en-el-teatro-municipal;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/ludovico-einaudi-22-de-marzo-en-el-teatro-municipal;Ludovico Einaudi – 22 de marzo en el Teatro Municipal;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-piknic-6-25-de-febrero;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/piknic-6-25-de-febrero;Piknic #6 – 25 de febrero;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-ricky-martin-llega-a-chile-junto-a-banco-de-chile;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/ricky-martin-llega-a-chile-junto-a-banco-de-chile;Ricky Martin llega a Chile con su show Sinfónico;7 de marzo - Movistar Arena.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-travel-duty;;https://portales.bancochile.cl/personas/beneficios/catalogo-productos/detalles/travel-duty;Travel Duty;Canjea tus Dólares-Premio por los mejores productos.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-travel-tienda;;https://portales.bancochile.cl/personas/beneficios/catalogo-productos/detalles/travel-tienda;Travel Tienda;Encuentra las mejores ofertas y productos y compra con hasta 24 cuotas sin interés.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-canjea-dp-giftcard;;https://portales.bancochile.cl/personas/beneficios/catalogo-productos/detalles/canjea-dp-giftcard;Canjea Giftcard;Canjea tus Dólares-Premio y disfruta las mejores Gift Cards para ocupar en distintos comercios.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-rappi-descuento;;https://portales.bancochile.cl/personas/beneficios/delivery/detalles/rappi-descuento;Hasta 40% dcto. todos los días en restaurantes y comercios con Rappi;Pagando con tus Tarjetas de Débito y Crédito del Chile.;
BANCO DE CHILE;DELIVERY;ppp_beneficio-link-pedidosya-2023;;https://portales.bancochile.cl/personas/beneficios/delivery/detalles/pedidosya-2023;30% dcto. o envío gratis en PedidosYa con tus Tarjetas del Chile;Pide algo rico cualquier día.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-back-to-school;;https://portales.bancochile.cl/personas/campana-beneficios/detalles/back-to-school;Vuelve a clases con el Chile;Los mejores descuentos y beneficios son con tus Tarjetas del Chile.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-big5-2023;;https://portales.bancochile.cl/personas/campana-beneficios/detalles/big5-2023;Date un gusto todos los días;Hasta 40% dcto. pagando con tus Tarjetas del Chile. La Fête - Juan Maestro - KFC - Dominó - Starbucks.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-30-dcto-restaurant;;https://portales.bancochile.cl/personas/campana-beneficios/detalles/30-dcto-restaurant;Jueves de terraza;30% dcto. en restaurantes pagando con tus Tarjetas del Chile. ;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-verano-2023;;https://portales.bancochile.cl/personas/beneficios/promociones/detalles/verano-2023;¡Este Verano disfruta de los mejores beneficios!;Pagando con tus Tarjetas del Chile hasta el 28 de febrero.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-bigos;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/bigos;Bigos;20% dcto. todos los viernes.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-poligota-beneficio;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/poligota-beneficio;Poliglota aprende inglés como si estuvieras en Nueva York;Hasta 75% dcto. en los planes de Poliglota.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-totto-bts;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/totto-bts;Totto;25% dcto.Todos los días de Febrero;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-20-sarak;;https://portales.bancochile.cl/personas/beneficios/beneficios-y-descuentos/detalles/20-sarak;Sara K Joyas;20% dcto.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-dolares-premio-en-majestic;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/dolares-premio-en-majestic;Majestic Dólares-Premio;Consumo por $50.000;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-greta-retobar;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/greta-retobar;Greta Restobar;30% dcto. Todos los jueves en terraza;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-mix-sushi;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/mix-sushi;Mix Sushi;30% dcto. Todos los jueves en terraza;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-24-7;;https://portales.bancochile.cl/personas/beneficios/restaurantes/detalles/24-7;24.7;30% dcto. Todos los jueves en terraza;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-rappi-descuento;;https://portales.bancochile.cl/personas/beneficios/delivery/detalles/rappi-descuento;Hasta 40% dcto. todos los días en restaurantes y comercios con Rappi;Pagando con tus Tarjetas de Débito y Crédito del Chile.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-pedidosya-2023;;https://portales.bancochile.cl/personas/beneficios/delivery/detalles/pedidosya-2023;30% dcto. o envío gratis en PedidosYa con tus Tarjetas del Chile;Pide algo rico cualquier día.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-travel-viajes;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/travel-viajes;Travel Viajes;N_A;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-iberia;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/iberia;Travel Iberia;N_A;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-british;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/british;Travel British Airways;N_A;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-delta;;https://portales.bancochile.cl/personas/beneficios/viajes/detalles/delta;Travel Delta;N_A;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-jackson-wang-22-mayo-en-el-movistar-arena;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/jackson-wang-22-mayo-en-el-movistar-arena;Jackson Wang – 22 mayo en el Movistar Arena;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-ludovico-einaudi-22-de-marzo-en-el-teatro-municipal;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/ludovico-einaudi-22-de-marzo-en-el-teatro-municipal;Ludovico Einaudi – 22 de marzo en el Teatro Municipal;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-piknic-6-25-de-febrero;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/piknic-6-25-de-febrero;Piknic #6 – 25 de febrero;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-ricky-martin-llega-a-chile-junto-a-banco-de-chile;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/ricky-martin-llega-a-chile-junto-a-banco-de-chile;Ricky Martin llega a Chile con su show Sinfónico;7 de marzo - Movistar Arena.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-travel-duty;;https://portales.bancochile.cl/personas/beneficios/catalogo-productos/detalles/travel-duty;Travel Duty;Canjea tus Dólares-Premio por los mejores productos.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-travel-tienda;;https://portales.bancochile.cl/personas/beneficios/catalogo-productos/detalles/travel-tienda;Travel Tienda;Encuentra las mejores ofertas y productos y compra con hasta 24 cuotas sin interés.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-canjea-dp-giftcard;;https://portales.bancochile.cl/personas/beneficios/catalogo-productos/detalles/canjea-dp-giftcard;Canjea Giftcard;Canjea tus Dólares-Premio y disfruta las mejores Gift Cards para ocupar en distintos comercios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-jackson-wang-22-mayo-en-el-movistar-arena;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/jackson-wang-22-mayo-en-el-movistar-arena;Jackson Wang – 22 mayo en el Movistar Arena;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-ludovico-einaudi-22-de-marzo-en-el-teatro-municipal;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/ludovico-einaudi-22-de-marzo-en-el-teatro-municipal;Ludovico Einaudi – 22 de marzo en el Teatro Municipal;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-piknic-6-25-de-febrero;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/piknic-6-25-de-febrero;Piknic #6 – 25 de febrero;Compra tus entradas con los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-ricky-martin-llega-a-chile-junto-a-banco-de-chile;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/ricky-martin-llega-a-chile-junto-a-banco-de-chile;Ricky Martin llega a Chile con su show Sinfónico;7 de marzo - Movistar Arena.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-rancho-paraiso;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/rancho-paraiso;Rancho Paraiso;20% de dcto. todos los lunes, martes, miercoles y jueves;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-cines-travel;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/cines-travel;Cine Hoyts – Cineplanet;Compra tus entradas con beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-30-dcto-en-obras-de-teatro-mori;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/30-dcto-en-obras-de-teatro-mori;Teatro Mori;30% dcto. en obras;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-lolla-2023;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/lolla-2023;Compra tus entradas a LollaCL 2023 con tus Tarjetas del Chile;Compra tus entradas con tus Tarjetas del Chile y disfruta de los mejores beneficios.;
BANCO DE CHILE;PANORAMAS;ppp_beneficio-link-time-warp-5-y-6-de-mayo-2023;;https://portales.bancochile.cl/personas/beneficios/panoramas/detalles/time-warp-5-y-6-de-mayo-2023;Time Warp – 5 y 6 de mayo 2023;Compra tus entradas con los mejores beneficios de tus Tarjetas del Chile.;
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/oportunidades-unicas-viajes-falabella-universal;20% dcto en tickets para Disney;En Viajes Falabella comprando con tu CMR Mastercard/Visa ;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/oportunidades-unicas-viajes-falabella-sudamerica;Viajes Falabella - Sudamérica;Comprando con tu CMR Mastercard/Visa;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/mc-donalds;40% dcto en McDonald´s en McCombo Cuarto de libra;Pagando en el mesón o AutoMac;Lunes
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/cinemark;Entrada 2D a $2.700 y 2DXD a $3.500 en Cinemark;Comprando en Cinemark y Cinemark.cl;Lu, Ma, Mie
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/cinemark-combo-banco-falabella;Combo Banco Falabella por $5.900 en Cinemark;Comprando presencialmente en Cinemark ;Lu, Ma, Mie
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/acumula-más-CMR-Puntos-en-Despegar;Acumula más CMR Puntos en Despegar;Pagando con tu tarjeta CMR ;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/Acumula-más-CMR-Puntos-en-Econorent;Acumula más CMR Puntos en Econorent;Pagando en Econorent con tu  tarjeta CMR y Débito Banco Falabella;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/clinica-vespucio;20% de descuento en Clínica Dávila Vespucio;En el copago de Medicina General, Nutrición e Imágenes excepto Ecografías;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/petvet;20% dcto en Petvet;A través de www.petvet.cl;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/pixarron;40% dcto en Pixarron;En cursos de nivelación y autoaprendizaje escolar y preuniversitario;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/Acumula-más-CMR-Puntos-en-la-LipiApp;Acumula más CMR Puntos en la LipiApp;Pagando con tu tarjeta CMR o Débito Banco Falabella;todos los dias
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/acumula-mas-cmr-puntos-en-cambiatuneumatico-com;Acumula más CMR Puntos en cambiatuneumatico.com;Pagando con tu tarjeta CMR o Débito Banco Falabella;todos los días 
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/Acumula-más-CMR-Puntos-en-Shell;Acumula más CMR Puntos en Shell;Pagando con tu tarjeta CMR y Débito Banco Falabella en Shell, Upa y Upita. ¡No olvides entregar tu Rut al momento de pagar!;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/diario-financiero;60% dcto en Diario Financiero ;En plan Digital Premium;Todos los Días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/chile-neumatico;25% dcto en Chile Neumáticos;En cambio de Aceite y Frenos.;Todos los Días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/carvuk;25% dcto en CARVUK;Pagando con tu CMR o debito Banco Falabella;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/cornershop-mastercard;$10.000 de dcto en Cornershop;en tu primera compra en cornershop con Mastercard;Todos los dias
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/clinica-dentix;100% dcto en Clínica Dentix;En estudios de ortodoncia;Todos los días
FALABELLA;N_A;;;https://www.bancofalabella.cl/descuentos/detalle/hbo-max;3 meses con 50% de descuento en HBO Max;Para nuevos usuarios con tu CMR Mastercard;Todos los dias
